"Latitude","Longitude","Height"
52.09583,-97.19583,217
52.09583,-97.14584,217
52.09583,-97.09583,217
52.09583,-97.04583,217
52.09583,-96.99583,216
52.09583,-96.94583,236
52.09583,-96.89584,243
52.09583,-96.84583,247
52.09583,-96.79583,242
52.09583,-96.74583,240
52.09583,-96.69583,241
52.09583,-96.64584,245
52.09583,-96.59583,249
52.09583,-96.54583,256
52.09583,-96.49583,258
52.09583,-96.44583,259
52.09583,-96.39584,267
52.09583,-96.34583,266
52.09583,-96.29583,273
52.09583,-96.24583,271
52.09583,-96.19583,279
52.09583,-96.14584,284
52.09583,-96.09583,291
52.09583,-96.04583,292
52.09583,-95.99583,294
52.09583,-95.94583,301
52.09583,-95.89584,296
52.09583,-95.84583,302
52.09583,-95.79583,296
52.09583,-95.74583,304
52.09583,-95.69583,293
52.09583,-95.64584,291
52.09583,-95.59583,297
52.09583,-95.54583,298
52.09583,-95.49583,305
52.09583,-95.44583,298
52.09583,-95.39584,301
52.09583,-95.34583,302
52.09583,-95.29583,303
52.09583,-95.24583,305
52.09583,-95.19583,307
52.09583,-95.14584,312
52.09583,-95.09583,316
52.09583,-95.04583,319
52.09583,-94.99583,318
52.09583,-94.94583,314
52.09583,-94.89584,314
52.09583,-94.84583,314
52.09583,-94.79583,315
52.09583,-94.74583,316
52.09583,-94.69583,319
52.09583,-94.64584,325
52.09583,-94.59583,328
52.09583,-94.54583,329
52.09583,-94.49583,332
52.09583,-94.44583,319
52.09583,-94.39584,321
52.09583,-94.34583,321
52.09583,-94.29583,321
52.09583,-94.24583,324
52.09583,-94.19583,336
52.09583,-94.14584,346
52.09583,-94.09583,353
52.09583,-94.04583,354
52.09583,-93.99583,353
52.09583,-93.94583,351
52.09583,-93.89584,354
52.09583,-93.84583,361
52.09583,-93.79583,370
52.09583,-93.74583,373
52.09583,-93.69583,383
52.09583,-93.64584,393
52.09583,-93.59583,397
52.09583,-93.54583,395
52.09583,-93.49583,383
52.09583,-93.44583,386
52.09583,-93.39584,387
52.09583,-93.34583,383
52.09583,-93.29583,379
52.09583,-93.24583,374
52.09583,-93.19583,370
52.09583,-93.14584,365
52.09583,-93.09583,363
52.09583,-93.04583,364
52.09583,-92.99583,364
52.09583,-92.94583,363
52.09583,-92.89584,362
52.09583,-92.84583,366
52.09583,-92.79583,370
52.09583,-92.74583,369
52.09583,-92.69583,368
52.09583,-92.64584,378
52.09583,-92.59583,390
52.09583,-92.54583,400
52.09583,-92.49583,393
52.09583,-92.44583,395
52.09583,-92.39584,388
52.09583,-92.34583,383
52.09583,-92.29583,380
52.09583,-92.24583,380
52.09583,-92.19583,379
52.09583,-92.14584,385
52.09583,-92.09583,378
52.09583,-92.04583,378
52.09583,-91.99583,376
52.09583,-91.94583,374
52.09583,-91.89584,375
52.09583,-91.84583,374
52.09583,-91.79583,376
52.09583,-91.74583,378
52.09583,-91.69583,376
52.09583,-91.64584,375
52.09583,-91.59583,372
52.09583,-91.54583,368
52.09583,-91.49583,365
52.09583,-91.44583,364
52.09583,-91.39584,358
52.09583,-91.34583,355
52.09583,-91.29583,352
52.09583,-91.24583,346
52.09583,-91.19583,339
52.09583,-91.14584,329
52.09583,-91.09583,329
52.09583,-91.04583,322
52.09583,-90.99583,319
52.09583,-90.94583,319
52.09583,-90.89584,327
52.09583,-90.84583,353
52.09583,-90.79583,422
52.09583,-90.74583,392
52.09583,-90.69583,360
52.09583,-90.64584,357
52.09583,-90.59583,354
52.09583,-90.54583,351
52.09583,-90.49583,351
52.09583,-90.44583,350
52.09583,-90.39584,363
52.09583,-90.34583,372
52.09583,-90.29583,375
52.09583,-90.24583,372
52.09583,-90.19583,369
52.09583,-90.14584,367
52.09583,-90.09583,361
52.09583,-90.04583,351
52.14583,-112.4708,837
52.14583,-112.4208,838
52.14583,-112.3708,831
52.14583,-112.3208,839
52.14583,-112.2708,846
52.14583,-112.2208,854
52.14583,-112.1708,853
52.14583,-112.1208,809
52.14583,-112.0708,827
52.14583,-112.0208,831
52.14583,-111.9708,817
52.14583,-111.9208,822
52.14583,-111.8708,816
52.14583,-111.8208,819
52.14583,-111.7708,829
52.14583,-111.7208,826
52.14583,-111.6708,810
52.14583,-111.6208,792
52.14583,-111.5708,797
52.14583,-111.5208,783
52.14583,-111.4708,761
52.14583,-111.4208,780
52.14583,-111.3708,765
52.14583,-111.3208,769
52.14583,-111.2708,745
52.14583,-111.2208,763
52.14583,-111.1708,792
52.14583,-111.1208,789
52.14583,-111.0708,799
52.14583,-111.0208,792
52.14583,-110.9708,762
52.14583,-110.9208,762
52.14583,-110.8708,732
52.14583,-110.8208,759
52.14583,-110.7708,771
52.14583,-110.7208,823
52.14583,-110.6708,762
52.14583,-110.6208,703
52.14583,-110.5708,660
52.14583,-110.5208,660
52.14583,-110.4708,660
52.14583,-110.4208,662
52.14583,-110.3708,666
52.14583,-110.3208,671
52.14583,-110.2708,663
52.14583,-110.2208,661
52.14583,-110.1708,669
52.14583,-110.1208,670
52.14583,-110.0708,677
52.14583,-110.0208,708
52.14583,-109.9708,671
52.14583,-109.9208,664
52.14583,-109.8708,677
52.14583,-109.8208,707
52.14583,-109.7708,726
52.14583,-109.7208,707
52.14583,-109.6708,685
52.14583,-109.6208,685
52.14583,-109.5708,686
52.14583,-109.5208,695
52.14583,-109.4708,700
52.14583,-109.4208,698
52.14583,-109.3708,697
52.14583,-109.3208,704
52.14583,-109.2708,710
52.14583,-109.2208,686
52.14583,-109.1708,658
52.14583,-109.1208,671
52.14583,-109.0708,652
52.14583,-109.0208,654
52.14583,-108.9708,664
52.14583,-108.9208,664
52.14583,-108.8708,654
52.14583,-108.8208,640
52.14583,-108.7708,650
52.14583,-108.7208,661
52.14583,-108.6708,655
52.14583,-108.6208,660
52.14583,-108.5708,655
52.14583,-108.5208,647
52.14583,-108.4708,640
52.14583,-108.4208,629
52.14583,-108.3708,631
52.14583,-108.3208,633
52.14583,-108.2708,639
52.14583,-108.2208,637
52.14583,-108.1708,648
52.14583,-108.1208,663
52.14583,-108.0708,671
52.14583,-108.0208,686
52.14583,-107.9708,694
52.14583,-107.9208,695
52.14583,-107.8708,701
52.14583,-107.8208,687
52.14583,-107.7708,636
52.14583,-107.7208,598
52.14583,-107.6708,592
52.14583,-107.6208,561
52.14583,-107.5708,569
52.14583,-107.5208,562
52.14583,-107.4708,549
52.14583,-107.4208,542
52.14583,-107.3708,532
52.14583,-107.3208,519
52.14583,-107.2708,518
52.14583,-107.2208,512
52.14583,-107.1708,499
52.14583,-107.1208,500
52.14583,-107.0708,497
52.14583,-107.0208,504
52.14583,-106.9708,501
52.14583,-106.9208,494
52.14583,-106.8708,489
52.14583,-106.8208,484
52.14583,-106.7708,480
52.14583,-106.7208,477
52.14583,-106.6708,460
52.14583,-106.6208,457
52.14583,-106.5708,484
52.14583,-106.5208,512
52.14583,-106.4708,548
52.14583,-106.4208,586
52.14583,-106.3708,599
52.14583,-106.3208,582
52.14583,-106.2708,560
52.14583,-106.2208,543
52.14583,-106.1708,532
52.14583,-106.1208,530
52.14583,-106.0708,539
52.14583,-106.0208,557
52.14583,-105.9708,578
52.14583,-105.9208,579
52.14583,-105.8708,568
52.14583,-105.8208,567
52.14583,-105.7708,566
52.14583,-105.7208,562
52.14583,-105.6708,567
52.14583,-105.6208,578
52.14583,-105.5708,574
52.14583,-105.5208,557
52.14583,-105.4708,546
52.14583,-105.4208,549
52.14583,-105.3708,577
52.14583,-105.3208,571
52.14583,-105.2708,571
52.14583,-105.2208,574
52.14583,-105.1708,563
52.14583,-105.1208,556
52.14583,-105.0708,561
52.14583,-105.0208,570
52.14583,-104.9708,585
52.14583,-104.9208,586
52.14583,-104.8708,579
52.14583,-104.8208,572
52.14583,-104.7708,574
52.14583,-104.7208,584
52.14583,-104.6708,566
52.14583,-104.6208,556
52.14583,-104.5708,555
52.14583,-104.5208,549
52.14583,-104.4708,553
52.14583,-104.4208,555
52.14583,-104.3708,554
52.14583,-104.3208,555
52.14583,-104.2708,550
52.14583,-104.2208,549
52.14583,-104.1708,549
52.14583,-104.1208,549
52.14583,-104.0708,549
52.14583,-104.0208,549
52.14583,-103.9708,556
52.14583,-103.9208,557
52.14583,-103.8708,557
52.14583,-103.8208,568
52.14583,-103.7708,533
52.14583,-103.7208,507
52.14583,-103.6708,534
52.14583,-103.6208,548
52.14583,-103.5708,568
52.14583,-103.5208,581
52.14583,-103.4708,591
52.14583,-103.4208,600
52.14583,-103.3708,607
52.14583,-103.3208,609
52.14583,-103.2708,611
52.14583,-103.2208,614
52.14583,-103.1708,620
52.14583,-103.1208,614
52.14583,-103.0708,609
52.14583,-103.0208,580
52.14583,-102.9708,565
52.14583,-102.9208,554
52.14583,-102.8708,570
52.14583,-102.8208,550
52.14583,-102.7708,550
52.14583,-102.7208,551
52.14583,-102.6708,520
52.14583,-102.6208,548
52.14583,-102.5708,560
52.14583,-102.5208,565
52.14583,-102.4708,554
52.14583,-102.4208,564
52.14583,-102.3708,544
52.14583,-102.3208,533
52.14583,-102.2708,524
52.14583,-102.2208,526
52.14583,-102.1708,474
52.14583,-102.1208,502
52.14583,-102.0708,524
52.14583,-102.0208,569
52.14583,-101.9708,594
52.14583,-101.9208,627
52.14583,-101.8708,588
52.14583,-101.8208,526
52.14583,-101.7708,497
52.14583,-101.7208,463
52.14583,-101.6708,443
52.14583,-101.6208,424
52.14583,-101.5708,406
52.14583,-101.5208,390
52.14583,-101.4708,354
52.14583,-101.4208,347
52.14583,-101.3708,350
52.14583,-101.3208,359
52.14583,-101.2708,333
52.14583,-101.2208,321
52.14583,-101.1708,311
52.14583,-101.1208,304
52.14583,-101.0708,295
52.14583,-101.0208,299
52.14583,-100.9708,305
52.14583,-100.9208,313
52.14583,-100.8708,317
52.14583,-100.8208,324
52.14583,-100.7708,329
52.14583,-100.7208,341
52.14583,-100.6708,353
52.14583,-100.6208,350
52.14583,-100.5708,348
52.14583,-100.5208,340
52.14583,-100.4708,335
52.14583,-100.4208,314
52.14583,-100.3708,293
52.14583,-100.3208,285
52.14583,-100.2708,263
52.14583,-100.2208,256
52.14583,-100.1708,256
52.14583,-100.1208,252
52.14583,-100.0708,252
52.14583,-100.0208,252
52.14583,-99.97083,252
52.14583,-99.92083,252
52.14583,-99.87083,252
52.14583,-99.82083,261
52.14583,-99.77084,266
52.14583,-99.72083,267
52.14583,-99.67083,264
52.14583,-99.62083,252
52.14583,-99.57083,252
52.14583,-99.52084,252
52.14583,-99.47083,261
52.14583,-99.42083,267
52.14583,-99.37083,274
52.14583,-99.32083,277
52.14583,-99.27084,280
52.14583,-99.22083,280
52.14583,-99.17083,280
52.14583,-99.12083,280
52.14583,-99.07083,278
52.14583,-99.02084,280
52.14583,-98.97083,277
52.14583,-98.92083,267
52.14583,-98.87083,271
52.14583,-98.82083,272
52.14583,-98.77084,270
52.14583,-98.72083,267
52.14583,-98.67083,265
52.14583,-98.62083,264
52.14583,-98.57083,260
52.14583,-98.52084,246
52.14583,-98.47083,233
52.14583,-98.42083,233
52.14583,-98.37083,230
52.14583,-98.32083,225
52.14583,-98.27084,222
52.14583,-98.22083,219
52.14583,-98.17083,217
52.14583,-98.12083,217
52.14583,-98.07083,217
52.14583,-98.02084,217
52.14583,-97.97083,217
52.14583,-97.92083,217
52.14583,-97.87083,217
52.14583,-97.82083,217
52.14583,-97.77084,217
52.14583,-97.72083,217
52.14583,-97.67083,217
52.14583,-97.62083,217
52.14583,-97.57083,217
52.14583,-97.52084,217
52.14583,-97.47083,217
52.14583,-97.42083,217
52.14583,-97.37083,217
52.14583,-97.32083,217
52.14583,-97.27084,217
52.14583,-97.22083,217
52.14583,-97.17083,217
52.14583,-97.12083,217
52.14583,-97.07083,217
52.14583,-97.02084,225
52.14583,-96.97083,236
52.14583,-96.92083,239
52.14583,-96.87083,241
52.14583,-96.82083,244
52.14583,-96.77084,244
52.14583,-96.72083,242
52.14583,-96.67083,245
52.14583,-96.62083,254
52.14583,-96.57083,251
52.14583,-96.52084,252
52.14583,-96.47083,261
52.14583,-96.42083,265
52.14583,-96.37083,266
52.14583,-96.32083,270
52.14583,-96.27084,271
52.14583,-96.22083,276
52.14583,-96.17083,271
52.14583,-96.12083,293
52.14583,-96.07083,290
52.14583,-96.02084,285
52.14583,-95.97083,297
52.14583,-95.92083,293
52.14583,-95.87083,290
52.14583,-95.82083,290
52.14583,-95.77084,290
52.14583,-95.72083,293
52.14583,-95.67083,304
52.14583,-95.62083,304
52.14583,-95.57083,306
52.14583,-95.52084,305
52.14583,-95.47083,305
52.14583,-95.42083,299
52.14583,-95.37083,301
52.14583,-95.32083,301
52.14583,-95.27084,306
52.14583,-95.22083,309
52.14583,-95.17083,314
52.14583,-95.12083,319
52.14583,-95.07083,322
52.14583,-95.02084,322
52.14583,-94.97083,320
52.14583,-94.92083,319
52.14583,-94.87083,317
52.14583,-94.82083,316
52.14583,-94.77084,319
52.14583,-94.72083,318
52.14583,-94.67083,317
52.14583,-94.62083,320
52.14583,-94.57083,322
52.14583,-94.52084,318
52.14583,-94.47083,319
52.14583,-94.42083,323
52.14583,-94.37083,328
52.14583,-94.32083,329
52.14583,-94.27084,335
52.14583,-94.22083,341
52.14583,-94.17083,349
52.14583,-94.12083,357
52.14583,-94.07083,366
52.14583,-94.02084,364
52.14583,-93.97083,372
52.14583,-93.92083,359
52.14583,-93.87083,370
52.14583,-93.82083,376
52.14583,-93.77084,380
52.14583,-93.72083,386
52.14583,-93.67083,392
52.14583,-93.62083,392
52.14583,-93.57083,390
52.14583,-93.52084,377
52.14583,-93.47083,371
52.14583,-93.42083,376
52.14583,-93.37083,380
52.14583,-93.32083,379
52.14583,-93.27084,376
52.14583,-93.22083,372
52.14583,-93.17083,369
52.14583,-93.12083,366
52.14583,-93.07083,365
52.14583,-93.02084,364
52.14583,-92.97083,362
52.14583,-92.92083,362
52.14583,-92.87083,364
52.14583,-92.82083,371
52.14583,-92.77084,372
52.14583,-92.72083,372
52.14583,-92.67083,389
52.14583,-92.62083,399
52.14583,-92.57083,396
52.14583,-92.52084,389
52.14583,-92.47083,373
52.14583,-92.42083,370
52.14583,-92.37083,372
52.14583,-92.32083,376
52.14583,-92.27084,379
52.14583,-92.22083,376
52.14583,-92.17083,375
52.14583,-92.12083,370
52.14583,-92.07083,366
52.14583,-92.02084,366
52.14583,-91.97083,365
52.14583,-91.92083,368
52.14583,-91.87083,375
52.14583,-91.82083,373
52.14583,-91.77084,372
52.14583,-91.72083,371
52.14583,-91.67083,369
52.14583,-91.62083,367
52.14583,-91.57083,365
52.14583,-91.52084,361
52.14583,-91.47083,359
52.14583,-91.42083,358
52.14583,-91.37083,355
52.14583,-91.32083,352
52.14583,-91.27084,350
52.14583,-91.22083,349
52.14583,-91.17083,346
52.14583,-91.12083,342
52.14583,-91.07083,331
52.14583,-91.02084,325
52.14583,-90.97083,321
52.14583,-90.92083,318
52.14583,-90.87083,320
52.14583,-90.82083,333
52.14583,-90.77084,338
52.14583,-90.72083,334
52.14583,-90.67083,352
52.14583,-90.62083,351
52.14583,-90.57083,350
52.14583,-90.52084,347
52.14583,-90.47083,346
52.14583,-90.42083,349
52.14583,-90.37083,357
52.14583,-90.32083,361
52.14583,-90.27084,360
52.14583,-90.22083,361
52.14583,-90.17083,355
52.14583,-90.12083,358
52.14583,-90.07083,353
52.14583,-90.02084,347
52.19584,-112.4958,831
52.19584,-112.4458,826
52.19584,-112.3958,831
52.19584,-112.3458,828
52.19584,-112.2958,826
52.19584,-112.2458,843
52.19584,-112.1958,838
52.19584,-112.1458,820
52.19584,-112.0958,830
52.19584,-112.0458,835
52.19584,-111.9958,817
52.19584,-111.9458,824
52.19584,-111.8958,810
52.19584,-111.8458,825
52.19584,-111.7958,831
52.19584,-111.7458,794
52.19584,-111.6958,787
52.19584,-111.6458,774
52.19584,-111.5958,761
52.19584,-111.5458,758
52.19584,-111.4958,756
52.19584,-111.4458,748
52.19584,-111.3958,755
52.19584,-111.3458,759
52.19584,-111.2958,754
52.19584,-111.2458,729
52.19584,-111.1958,786
52.19584,-111.1458,756
52.19584,-111.0958,753
52.19584,-111.0458,770
52.19584,-110.9958,815
52.19584,-110.9458,783
52.19584,-110.8958,792
52.19584,-110.8458,732
52.19584,-110.7958,722
52.19584,-110.7458,722
52.19584,-110.6958,701
52.19584,-110.6458,716
52.19584,-110.5958,686
52.19584,-110.5458,671
52.19584,-110.4958,671
52.19584,-110.4458,671
52.19584,-110.3958,694
52.19584,-110.3458,755
52.19584,-110.2958,740
52.19584,-110.2458,671
52.19584,-110.1958,702
52.19584,-110.1458,704
52.19584,-110.0958,693
52.19584,-110.0458,671
52.19584,-109.9958,671
52.19584,-109.9458,682
52.19584,-109.8958,732
52.19584,-109.8458,732
52.19584,-109.7958,745
52.19584,-109.7458,752
52.19584,-109.6958,705
52.19584,-109.6458,698
52.19584,-109.5958,697
52.19584,-109.5458,706
52.19584,-109.4958,692
52.19584,-109.4458,681
52.19584,-109.3958,671
52.19584,-109.3458,678
52.19584,-109.2958,661
52.19584,-109.2458,673
52.19584,-109.1958,659
52.19584,-109.1458,639
52.19584,-109.0958,640
52.19584,-109.0458,640
52.19584,-108.9958,645
52.19584,-108.9458,667
52.19584,-108.8958,659
52.19584,-108.8458,622
52.19584,-108.7958,642
52.19584,-108.7458,654
52.19584,-108.6958,673
52.19584,-108.6458,672
52.19584,-108.5958,660
52.19584,-108.5458,646
52.19584,-108.4958,642
52.19584,-108.4458,651
52.19584,-108.3958,663
52.19584,-108.3458,661
52.19584,-108.2958,651
52.19584,-108.2458,645
52.19584,-108.1958,652
52.19584,-108.1458,664
52.19584,-108.0958,668
52.19584,-108.0458,678
52.19584,-107.9958,687
52.19584,-107.9458,692
52.19584,-107.8958,701
52.19584,-107.8458,696
52.19584,-107.7958,678
52.19584,-107.7458,640
52.19584,-107.6958,588
52.19584,-107.6458,561
52.19584,-107.5958,574
52.19584,-107.5458,567
52.19584,-107.4958,553
52.19584,-107.4458,542
52.19584,-107.3958,500
52.19584,-107.3458,509
52.19584,-107.2958,506
52.19584,-107.2458,509
52.19584,-107.1958,504
52.19584,-107.1458,500
52.19584,-107.0958,496
52.19584,-107.0458,497
52.19584,-106.9958,495
52.19584,-106.9458,490
52.19584,-106.8958,486
52.19584,-106.8458,484
52.19584,-106.7958,483
52.19584,-106.7458,480
52.19584,-106.6958,477
52.19584,-106.6458,470
52.19584,-106.5958,457
52.19584,-106.5458,468
52.19584,-106.4958,501
52.19584,-106.4458,550
52.19584,-106.3958,612
52.19584,-106.3458,597
52.19584,-106.2958,575
52.19584,-106.2458,555
52.19584,-106.1958,538
52.19584,-106.1458,526
52.19584,-106.0958,527
52.19584,-106.0458,538
52.19584,-105.9958,542
52.19584,-105.9458,549
52.19584,-105.8958,568
52.19584,-105.8458,598
52.19584,-105.7958,610
52.19584,-105.7458,600
52.19584,-105.6958,578
52.19584,-105.6458,579
52.19584,-105.5958,590
52.19584,-105.5458,579
52.19584,-105.4958,566
52.19584,-105.4458,554
52.19584,-105.3958,568
52.19584,-105.3458,576
52.19584,-105.2958,564
52.19584,-105.2458,560
52.19584,-105.1958,568
52.19584,-105.1458,571
52.19584,-105.0958,564
52.19584,-105.0458,569
52.19584,-104.9958,579
52.19584,-104.9458,587
52.19584,-104.8958,587
52.19584,-104.8458,585
52.19584,-104.7958,579
52.19584,-104.7458,583
52.19584,-104.6958,571
52.19584,-104.6458,569
52.19584,-104.5958,562
52.19584,-104.5458,550
52.19584,-104.4958,557
52.19584,-104.4458,561
52.19584,-104.3958,561
52.19584,-104.3458,562
52.19584,-104.2958,559
52.19584,-104.2458,553
52.19584,-104.1958,553
52.19584,-104.1458,553
52.19584,-104.0958,553
52.19584,-104.0458,553
52.19584,-103.9958,557
52.19584,-103.9458,561
52.19584,-103.8958,555
52.19584,-103.8458,566
52.19584,-103.7958,554
52.19584,-103.7458,507
52.19584,-103.6958,514
52.19584,-103.6458,529
52.19584,-103.5958,555
52.19584,-103.5458,570
52.19584,-103.4958,583
52.19584,-103.4458,607
52.19584,-103.3958,610
52.19584,-103.3458,611
52.19584,-103.2958,615
52.19584,-103.2458,626
52.19584,-103.1958,636
52.19584,-103.1458,623
52.19584,-103.0958,609
52.19584,-103.0458,600
52.19584,-102.9958,597
52.19584,-102.9458,574
52.19584,-102.8958,581
52.19584,-102.8458,585
52.19584,-102.7958,570
52.19584,-102.7458,566
52.19584,-102.6958,557
52.19584,-102.6458,537
52.19584,-102.5958,568
52.19584,-102.5458,574
52.19584,-102.4958,571
52.19584,-102.4458,559
52.19584,-102.3958,553
52.19584,-102.3458,539
52.19584,-102.2958,523
52.19584,-102.2458,521
52.19584,-102.1958,517
52.19584,-102.1458,509
52.19584,-102.0958,530
52.19584,-102.0458,565
52.19584,-101.9958,581
52.19584,-101.9458,600
52.19584,-101.8958,613
52.19584,-101.8458,597
52.19584,-101.7958,548
52.19584,-101.7458,499
52.19584,-101.6958,478
52.19584,-101.6458,456
52.19584,-101.5958,439
52.19584,-101.5458,403
52.19584,-101.4958,378
52.19584,-101.4458,358
52.19584,-101.3958,342
52.19584,-101.3458,336
52.19584,-101.2958,322
52.19584,-101.2458,324
52.19584,-101.1958,314
52.19584,-101.1458,307
52.19584,-101.0958,294
52.19584,-101.0458,289
52.19584,-100.9958,289
52.19584,-100.9458,296
52.19584,-100.8958,307
52.19584,-100.8458,316
52.19584,-100.7958,328
52.19584,-100.7458,341
52.19584,-100.6958,343
52.19584,-100.6458,331
52.19584,-100.5958,325
52.19584,-100.5458,325
52.19584,-100.4958,312
52.19584,-100.4458,302
52.19584,-100.3958,294
52.19584,-100.3458,276
52.19584,-100.2958,266
52.19584,-100.2458,256
52.19584,-100.1958,254
52.19584,-100.1458,252
52.19584,-100.0958,252
52.19584,-100.0458,252
52.19584,-99.99583,252
52.19584,-99.94583,252
52.19584,-99.89584,252
52.19584,-99.84583,252
52.19584,-99.79583,268
52.19584,-99.74583,278
52.19584,-99.69583,267
52.19584,-99.64584,265
52.19584,-99.59583,252
52.19584,-99.54583,252
52.19584,-99.49583,264
52.19584,-99.44583,265
52.19584,-99.39584,272
52.19584,-99.34583,270
52.19584,-99.29583,282
52.19584,-99.24583,282
52.19584,-99.19583,280
52.19584,-99.14584,283
52.19584,-99.09583,282
52.19584,-99.04583,280
52.19584,-98.99583,275
52.19584,-98.94583,275
52.19584,-98.89584,265
52.19584,-98.84583,262
52.19584,-98.79583,264
52.19584,-98.74583,262
52.19584,-98.69583,258
52.19584,-98.64584,255
52.19584,-98.59583,250
52.19584,-98.54583,241
52.19584,-98.49583,229
52.19584,-98.44583,229
52.19584,-98.39584,226
52.19584,-98.34583,223
52.19584,-98.29583,221
52.19584,-98.24583,219
52.19584,-98.19583,217
52.19584,-98.14584,217
52.19584,-98.09583,217
52.19584,-98.04583,217
52.19584,-97.99583,217
52.19584,-97.94583,217
52.19584,-97.89584,217
52.19584,-97.84583,217
52.19584,-97.79583,217
52.19584,-97.74583,217
52.19584,-97.69583,217
52.19584,-97.64584,217
52.19584,-97.59583,217
52.19584,-97.54583,217
52.19584,-97.49583,217
52.19584,-97.44583,217
52.19584,-97.39584,217
52.19584,-97.34583,217
52.19584,-97.29583,217
52.19584,-97.24583,217
52.19584,-97.19583,217
52.19584,-97.14584,217
52.19584,-97.09583,217
52.19584,-97.04583,220
52.19584,-96.99583,241
52.19584,-96.94583,234
52.19584,-96.89584,235
52.19584,-96.84583,237
52.19584,-96.79583,241
52.19584,-96.74583,245
52.19584,-96.69583,247
52.19584,-96.64584,258
52.19584,-96.59583,257
52.19584,-96.54583,254
52.19584,-96.49583,254
52.19584,-96.44583,264
52.19584,-96.39584,258
52.19584,-96.34583,264
52.19584,-96.29583,263
52.19584,-96.24583,273
52.19584,-96.19583,279
52.19584,-96.14584,287
52.19584,-96.09583,293
52.19584,-96.04583,277
52.19584,-95.99583,285
52.19584,-95.94583,286
52.19584,-95.89584,289
52.19584,-95.84583,290
52.19584,-95.79583,293
52.19584,-95.74583,301
52.19584,-95.69583,305
52.19584,-95.64584,305
52.19584,-95.59583,304
52.19584,-95.54583,305
52.19584,-95.49583,318
52.19584,-95.44583,304
52.19584,-95.39584,299
52.19584,-95.34583,300
52.19584,-95.29583,306
52.19584,-95.24583,310
52.19584,-95.19583,314
52.19584,-95.14584,322
52.19584,-95.09583,329
52.19584,-95.04583,330
52.19584,-94.99583,329
52.19584,-94.94583,329
52.19584,-94.89584,329
52.19584,-94.84583,329
52.19584,-94.79583,327
52.19584,-94.74583,324
52.19584,-94.69583,326
52.19584,-94.64584,319
52.19584,-94.59583,320
52.19584,-94.54583,319
52.19584,-94.49583,321
52.19584,-94.44583,328
52.19584,-94.39584,332
52.19584,-94.34583,336
52.19584,-94.29583,340
52.19584,-94.24583,345
52.19584,-94.19583,353
52.19584,-94.14584,360
52.19584,-94.09583,369
52.19584,-94.04583,371
52.19584,-93.99583,373
52.19584,-93.94583,373
52.19584,-93.89584,372
52.19584,-93.84583,379
52.19584,-93.79583,386
52.19584,-93.74583,391
52.19584,-93.69583,393
52.19584,-93.64584,390
52.19584,-93.59583,376
52.19584,-93.54583,358
52.19584,-93.49583,358
52.19584,-93.44583,362
52.19584,-93.39584,364
52.19584,-93.34583,370
52.19584,-93.29583,371
52.19584,-93.24583,369
52.19584,-93.19583,369
52.19584,-93.14584,367
52.19584,-93.09583,364
52.19584,-93.04583,365
52.19584,-92.99583,364
52.19584,-92.94583,360
52.19584,-92.89584,357
52.19584,-92.84583,359
52.19584,-92.79583,366
52.19584,-92.74583,363
52.19584,-92.69583,367
52.19584,-92.64584,371
52.19584,-92.59583,377
52.19584,-92.54583,347
52.19584,-92.49583,350
52.19584,-92.44583,357
52.19584,-92.39584,366
52.19584,-92.34583,369
52.19584,-92.29583,381
52.19584,-92.24583,376
52.19584,-92.19583,372
52.19584,-92.14584,368
52.19584,-92.09583,363
52.19584,-92.04583,361
52.19584,-91.99583,362
52.19584,-91.94583,368
52.19584,-91.89584,375
52.19584,-91.84583,378
52.19584,-91.79583,378
52.19584,-91.74583,373
52.19584,-91.69583,370
52.19584,-91.64584,368
52.19584,-91.59583,367
52.19584,-91.54583,363
52.19584,-91.49583,361
52.19584,-91.44583,365
52.19584,-91.39584,361
52.19584,-91.34583,361
52.19584,-91.29583,358
52.19584,-91.24583,351
52.19584,-91.19583,351
52.19584,-91.14584,349
52.19584,-91.09583,339
52.19584,-91.04583,332
52.19584,-90.99583,327
52.19584,-90.94583,326
52.19584,-90.89584,324
52.19584,-90.84583,318
52.19584,-90.79583,315
52.19584,-90.74583,318
52.19584,-90.69583,322
52.19584,-90.64584,328
52.19584,-90.59583,325
52.19584,-90.54583,331
52.19584,-90.49583,340
52.19584,-90.44583,342
52.19584,-90.39584,347
52.19584,-90.34583,348
52.19584,-90.29583,346
52.19584,-90.24583,338
52.19584,-90.19583,342
52.19584,-90.14584,337
52.19584,-90.09583,344
52.19584,-90.04583,335
52.24583,-112.4708,852
52.24583,-112.4208,839
52.24583,-112.3708,834
52.24583,-112.3208,838
52.24583,-112.2708,826
52.24583,-112.2208,846
52.24583,-112.1708,840
52.24583,-112.1208,843
52.24583,-112.0708,831
52.24583,-112.0208,819
52.24583,-111.9708,826
52.24583,-111.9208,797
52.24583,-111.8708,824
52.24583,-111.8208,792
52.24583,-111.7708,770
52.24583,-111.7208,759
52.24583,-111.6708,763
52.24583,-111.6208,743
52.24583,-111.5708,741
52.24583,-111.5208,741
52.24583,-111.4708,736
52.24583,-111.4208,753
52.24583,-111.3708,756
52.24583,-111.3208,758
52.24583,-111.2708,766
52.24583,-111.2208,809
52.24583,-111.1708,732
52.24583,-111.1208,720
52.24583,-111.0708,745
52.24583,-111.0208,733
52.24583,-110.9708,735
